	GSM4743729	GSM4743730	GSM4743731	GSM4743732	GSM4743733	GSM4743734	GSM4743735
Trav15-2-dv6-2	0	0	0	0	0	0	0
Trav15-3	0	0	0	0	0	0	0
Trav15d-1-dv6d-1	0	0	0	0	0	0	0
Trav15d-2-dv6d-2	0	0	0	0	0	0	0
Trav15d-3	0	0	0	0	0	0	0
Trav15n-1	0	0	0	0	0	0	0
Trav15n-2	0	0	0	0	0	0	0
Trav15n-3	0	0	0	0	0	0	0
Trav16	0	0	0	0	0	0	0
Trav16d-dv11	0	0	0	0	0	0	0
Trav16n	0	0	0	0	0	0	0
Trav17	0	0	0	0	0	0	0
Trav18	0	0	0	0	0	0	0
Trav19	0	0	0	0	0	0	0
Trav2	0	0	0	0	0	0	0
Trav20	0	0	0	0	0	0	0
Trav21-dv12	0	0	0	0	0	0	0
Trav22	0	0	0	0	0	0	0
Trav23	0	0	0	0	0	0	0
Trav3-1	0	0	0	0	0	0	0
Trav3-2	0	0	0	0	0	0	0
Trav3-3	1	0	0	0	0	0	0
Trav3-4	0	0	0	0	0	0	0
Trav3d-2	0	0	0	0	0	0	0
Trav3d-3	0	0	0	0	0	0	0
Trav3n-2	0	0	0	0	0	0	0
Trav3n-3	0	0	0	0	0	0	0
Trav4-1	0	0	0	0	0	0	0
Trav4-2	0	0	0	0	0	0	0
Trav4-3	0	0	0	0	0	0	0
Trav4-4-dv10	0	0	0	0	0	0	0
Trav4d-2	0	0	0	0	0	0	0
Trav4d-3	0	0	0	0	0	0	0
Trav4d-4	0	0	0	0	0	0	0
Trav4n-3	0	0	0	0	0	0	0
Trav4n-4	0	0	0	0	0	0	0
Trav5-1	0	0	0	0	0	0	0
Trav5-2	0	0	0	0	0	0	0
Trav5-4	0	0	0	0	0	0	0
Trav5d-2	0	0	0	0	0	0	0
Trav5d-3	0	0	0	0	0	0	0
Trav5d-4	0	0	0	0	0	0	0
Trav5n-2	0	0	0	0	0	0	0
Trav5n-3	0	0	0	0	0	0	0
Trav5n-4	0	0	0	0	0	0	0
Trav6-1	0	0	0	0	0	0	0
Trav6-2	0	0	0	0	0	0	0
Trav6-3	0	0	0	0	0	0	0
Trav6-4	0	0	0	0	0	0	0
Trav6-5	0	0	0	0	0	0	0
Trav6-6	0	0	0	0	0	0	0
Trav6-7-dv9	0	0	0	0	0	0	0
Trav6d-3	0	0	0	0	0	0	0
Trav6d-4	0	0	0	0	0	0	0
Trav6d-5	0	0	0	0	0	0	0
Trav6d-6	0	0	0	0	0	0	0
Trav6d-7	0	0	0	0	0	0	0
Trav6n-5	0	0	0	0	0	0	0
Trav6n-6	0	0	0	0	0	0	0
Trav6n-7	0	0	0	0	0	0	0
Trav7-1	0	0	0	0	0	0	0
Trav7-2	0	0	0	0	0	0	0
Trav7-3	0	0	0	0	0	0	0
Trav7-4	0	0	0	0	0	0	0
Trav7-5	1	0	0	0	0	0	0
Trav7-6	0	0	1	0	0	0	0
Trav7d-2	0	0	0	0	0	0	0
Trav7d-3	0	0	0	0	0	0	0
Trav7d-4	0	0	0	0	0	0	0
Trav7d-5	0	0	0	0	0	0	0
Trav7n-4	0	0	0	0	0	0	0
Trav7n-5	0	0	0	0	0	0	0
Trav7n-6	0	0	0	0	0	0	0
Trav8-1	0	0	0	0	0	0	0
Trav8-2	0	0	0	0	0	0	0
Trav8d-1	0	0	0	0	0	0	0
Trav8d-2	0	0	0	0	0	0	0
Trav8n-2	0	0	0	0	0	0	0
Trav9-1	0	0	0	0	0	0	0
Trav9-2	0	0	0	0	0	0	1
Trav9-4	0	0	0	0	0	0	0
Trav9d-1	0	0	0	0	0	0	0
Trav9d-2	0	0	0	0	0	0	0
Trav9d-3	0	0	0	0	0	0	0
Trav9d-4	0	0	0	0	0	0	0
Trav9n-1	0	0	0	0	0	0	0
Trav9n-2	0	0	0	0	0	0	0
Trav9n-3	0	0	0	0	0	0	0
Trav9n-4	0	0	0	0	0	0	0
Trbc1	3	0	1	1	0	4	0
Trbc2	5	0	1	1	2	1	0
Trbd1	0	0	0	0	0	0	0
Trbd2	0	0	0	0	0	0	0
Trbj1-1	0	0	0	0	0	0	0
Trbj1-2	0	0	0	0	0	0	0
Trbj1-3	0	0	0	0	0	0	0
Trbj1-4	0	0	0	0	0	0	0
Trbj1-5	0	0	0	0	0	0	0
Trbj1-6	0	0	0	0	0	0	0
Trbj1-7	0	0	0	0	0	0	0
Trbj2-1	0	0	0	0	0	0	0
Trbj2-2	0	0	0	0	0	0	0
Trbj2-3	0	0	0	0	0	0	0
Trbj2-4	0	0	0	0	0	0	0
Trbj2-5	0	0	0	0	0	0	0
Trbj2-6	0	0	0	0	0	0	0
Trbj2-7	0	0	0	0	0	0	0
Trbv1	0	0	0	0	0	0	0
Trbv10	0	0	0	0	0	0	0
Trbv11	0	0	0	0	0	0	0
Trbv12-1	0	0	0	0	0	0	0
Trbv12-2	0	0	2	0	0	0	0
Trbv12-3	0	0	0	0	0	0	0
Trbv13-1	0	0	0	0	0	0	0
Trbv13-2	2	0	0	0	0	0	1
Trbv13-3	2	0	0	0	0	0	0
Trbv14	0	0	0	0	0	0	0
Trbv15	0	0	0	0	0	0	0
Trbv16	0	0	0	0	0	0	0
Trbv17	0	0	0	0	0	0	0
Trbv18	0	0	0	0	0	0	0
Trbv19	0	0	0	1	0	0	0
Trbv2	0	0	0	0	0	1	1
Trbv20	0	0	0	0	0	0	0
Trbv21	0	0	0	0	0	0	0
Trbv22	0	0	0	0	0	0	0
Trbv23	0	0	0	0	0	0	0
Trbv24	0	0	0	0	0	0	0
Trbv25	0	0	0	0	0	0	0
Trbv26	0	0	0	0	0	0	0
Trbv27	0	0	0	0	0	0	0
Trbv28	0	0	0	0	0	0	0
Trbv29	0	0	0	0	0	0	0
Trbv3	1	0	0	3	0	0	0
Trbv30	0	0	0	0	0	0	0
Trbv31	2	0	0	0	0	0	0
Trbv4	0	0	0	0	0	0	0
Trbv5	0	0	0	0	0	0	0
Trbv6	0	0	0	0	0	0	0
Trbv7	0	0	0	0	0	0	0
Trbv8	0	0	0	0	0	0	0
Trbv9	0	0	0	0	0	0	0
Trcg1	0	0	0	0	0	1	2
Trdc	2	1	0	0	1	2	0
Trdd1	0	0	0	0	0	0	0
Trdd2	0	0	0	0	0	0	0
Trdj1	0	0	0	0	0	0	0
Trdj2	0	0	0	0	0	0	0
Trdmt1	266	403	302	421	367	225	319
Trdn	0	0	0	0	0	0	0
Trdv1	0	0	0	0	0	0	0
Trdv2-1	0	0	0	0	0	0	1
Trdv2-2	0	0	1	0	0	0	0
Trdv3	0	0	0	0	0	0	0
Trdv4	0	1	1	0	0	0	0
Trdv5	0	0	0	0	0	0	0
Treh	0	0	0	1	0	0	0
Trem1	5	16	18	20	16	2	9
Trem2	66	27	33	44	32	42	34
Trem3	0	0	0	1	0	0	0
Treml1	0	1	2	0	0	2	0
Treml2	3	9	1	2	0	1	2
Treml4	4	2	2	1	3	2	2
Trex1	172	147	143	169	162	149	137
Trex2	2	6	14	3	7	11	2
Trf	214	182	173	280	189	141	142
Trgj1	0	0	0	0	0	0	0
Trgj2	0	0	0	0	0	0	0
Trgj3	0	0	0	0	0	0	0
Trgj4	0	0	0	0	0	0	0
Trgv2	0	0	0	0	0	0	0
Trh	16	29	21	41	36	23	35
Trhde	1	0	0	0	0	0	1
Trhr	1	1	1	4	1	2	3
Trhr2	0	0	1	0	1	0	0
Triap1	1209	1212	868	1162	1220	1121	1020
Trib1	3622	6645	5938	6153	6588	4591	5968
Trib2	785	759	649	727	593	700	538
Trib3	969	584	347	551	654	142	612
Tril	201	104	155	113	115	151	142
Trim10	0	2	0	2	0	1	1
Trim11	1070	1218	1064	1408	988	1366	1025
Trim12a	130	134	192	182	122	107	105
Trim12c	362	343	381	470	362	309	285
Trim13	295	333	283	364	378	260	305
Trim14	286	322	242	307	256	241	298
Trim15	8	3	6	5	6	11	6
Trim16	94	70	60	63	26	86	49
Trim17	26	38	34	21	30	58	24
Trim2	2451	3151	2161	2661	2263	1594	2006
Trim21	564	503	522	656	612	621	558
Trim23	2590	3299	2485	3232	2790	2447	2813
Trim24	2362	3113	2204	3071	2419	2404	2397
Trim25	5423	6415	4988	6416	5807	5115	5502
Trim26	1729	1906	1531	1894	1704	2004	1666
Trim27	1899	2033	1513	1963	1784	2311	1775
Trim28	6005	6058	5054	6616	5909	6088	5482
Trim29	0	3	1	2	3	0	1
Trim3	1970	2112	1695	2340	1717	1824	2011
Trim30a	202	118	151	129	101	164	136
Trim30b	44	42	41	37	42	35	46
Trim30c	0	0	0	0	0	0	0
Trim30d	52	30	28	18	23	55	23
Trim30e-ps1	0	0	0	0	0	0	0
Trim31	0	0	0	0	0	1	0
Trim32	1153	1289	920	1162	1112	1125	1012
Trim33	2773	2975	2860	3614	2784	2898	2798
Trim34a	350	369	375	428	464	384	301
Trim34b	0	0	0	6	0	0	3
Trim35	8932	9108	9126	9568	10789	7518	8994
Trim36	32	69	44	46	25	37	33
Trim37	4523	4109	3402	4003	4461	4294	4759
Trim38	13	13	11	7	11	6	6
Trim39	2207	3004	2491	3177	2006	3421	2183
Trim40	0	0	0	0	0	0	0
Trim41	3784	4365	3278	4436	4097	3769	3897
Trim42	0	0	0	0	0	0	0
Trim43a	2	1	1	4	1	3	3
Trim43b	21	14	19	15	23	15	8
Trim43c	14	13	23	35	15	10	23
Trim44	9844	10488	8005	10452	8933	9156	9517
Trim45	269	250	184	269	238	245	249
Trim46	724	938	653	949	709	938	682
Trim47	286	222	207	189	131	224	197
Trim5	39	31	36	41	34	29	30
Trim50	8	1	14	16	0	7	6
Trim52	5	6	11	10	6	12	4
Trim54	0	0	0	0	0	0	0
Trim55	1	3	3	1	1	2	3
Trim56	3583	3273	3245	4250	3832	3289	3355
Trim58	0	0	2	0	0	0	1
Trim59	114	101	107	178	139	240	138
Trim6	44	50	55	61	43	43	35
Trim60	0	0	0	0	0	0	0
Trim61	0	0	0	0	0	0	0
Trim62	805	835	640	817	663	744	713
Trim63	0	3	1	5	3	3	4
Trim65	376	360	366	422	420	574	313
Trim66	293	329	294	345	212	126	246
Trim67	186	187	167	180	195	354	152
Trim68	265	366	349	411	332	427	304
Trim69	0	1	1	0	1	0	0
Trim7	557	570	743	703	650	576	676
Trim71	13	22	19	10	13	32	13
Trim72	1	2	2	7	3	3	1
Trim75	3	7	4	6	2	6	1
Trim8	2875	2979	2365	3171	2960	2767	2650
Trim80	0	0	0	0	0	0	0
Trim9	920	1314	912	1228	872	873	860
Triml1	12	16	44	22	29	26	10
Triml2	8	7	9	5	9	3	8
Trio	4873	4573	5145	5563	5504	4826	5093
Triobp	1712	1728	1312	1865	1365	1480	1916
Trip10	406	416	306	452	401	370	330
Trip11	5109	4625	5798	6087	5709	5995	4872
Trip12	10820	11457	11091	13684	11814	10590	10587
Trip13	26	15	22	11	15	29	17
Trip4	2044	2198	1842	2353	2125	2052	1993
Trip6	107	105	104	99	58	151	69
Triqk	891	951	732	882	956	759	762
Trit1	536	537	446	598	477	480	507
Trmo	182	169	132	181	192	192	145
Trmt1	1567	1877	1448	1868	1345	1730	1523
Trmt10a	384	475	381	493	381	417	336
Trmt10b	479	448	404	542	487	538	440
Trmt10c	1073	1109	952	1155	1302	1047	969
Trmt11	589	638	509	605	583	374	596
Trmt112	1972	1836	1269	1756	1810	1685	1814
Trmt112-ps1	0	2	0	0	0	0	0
Trmt112-ps2	189	169	159	178	246	189	245
Trmt12	532	587	385	595	567	540	476
Trmt13	243	312	330	317	243	379	247
Trmt1l	1663	1625	1334	1762	1636	2096	1257
Trmt2a	2128	2372	1800	2520	2038	2674	2036
Trmt2b	2058	1917	1459	1862	2015	1753	1893
Trmt44	227	207	193	236	181	260	152
Trmt5	405	458	394	525	436	495	361
Trmt6	2382	2736	2179	2952	2624	2196	2775
Trmt61a	407	434	323	454	403	569	390
Trmu	412	467	416	566	354	505	374
Trnau1ap	669	841	670	873	752	586	756
Trnp1	261	311	134	178	192	132	167
Trnt1	1288	1425	1207	1460	1356	1376	1231
Tro	384	437	398	505	397	338	300
Troap	25	13	19	29	15	45	30
Trove2	4611	4716	5467	5866	5460	5022	4643
Trp53	1360	1495	1084	1498	1096	1185	1173
Trp53-ps	0	0	0	0	0	0	0
Trp53bp1	5219	4993	5560	6069	5366	6080	4487
Trp53bp2	1869	1857	1522	2117	1905	1746	1678
Trp53i11	2722	3331	2412	3461	2531	1837	2846
Trp53i13	2111	2234	1648	2102	2257	1724	1966
Trp53inp1	3804	5307	3748	5320	3438	2008	4354
Trp53inp2	19561	20387	14937	19525	20070	19123	21052
Trp53rka	699	686	547	747	709	731	600
Trp53rkb	180	192	194	201	194	213	191
Trp53tg5	3	2	4	4	6	8	2
Trp63	0	0	0	0	1	0	0
Trp73	8	3	9	2	3	2	6
Trpa1	118	76	87	127	123	69	86
Trpc1	1783	2054	1819	2155	1963	1805	1938
Trpc2	48	0	35	0	0	56	0
Trpc3	78	76	52	43	36	55	41
Trpc4	409	500	302	424	371	198	296
Trpc4ap	7980	8406	6398	8227	7607	7621	7431
Trpc5	9	14	15	26	12	9	15
Trpc5os	0	1	0	1	0	0	0
Trpc6	29	24	23	43	16	20	11
Trpc7	35	32	25	24	22	21	15
Trpd52l3	0	0	0	0	0	0	0
Trpm1	68	132	30	116	84	101	49
Trpm2	746	756	822	928	736	778	623
Trpm3	596	569	772	635	731	716	503
Trpm4	879	998	753	942	840	794	916
Trpm5	9948	5803	4440	4011	9314	9189	7485
Trpm6	50	33	24	30	44	15	29
Trpm7	2374	2757	3024	3112	2647	2643	2422
Trpm8	3	4	2	1	0	2	8
Trps1	596	629	696	731	781	711	533
Trpt1	388	514	332	490	421	338	453
Trpv1	2	4	2	1	1	2	4
Trpv2	115	152	85	123	71	70	69
Trpv3	4	6	5	2	8	10	0
Trpv4	65	75	70	75	50	34	38
Trpv5	0	0	0	0	0	0	0
Trpv6	11	10	22	23	26	48	33
Trrap	4877	3676	6128	5446	5563	5323	4469
Trub1	1216	1401	1101	1352	1153	1393	1315
Trub2	920	1031	851	1121	1022	960	960
Try10	3612	390	2615	1314	1136	2462	1003
Try4	157611	23557	162736	73724	62024	143226	86700
Try5	116885	23123	109306	63145	48491	95255	74942
Tsacc	49	61	31	56	49	59	47
Tsc1	3670	3667	3256	4002	3743	3522	3790
Tsc2	4659	4728	3796	4771	4066	4460	4281
Tsc22d1	14626	16170	13525	16606	16338	15298	13393
Tsc22d2	1283	1354	1459	1704	1478	1772	1108
Tsc22d3	1634	1961	1919	1992	2042	1423	1647
Tsc22d4	2123	2386	1502	2252	1947	1710	2077
Tsen15	512	553	491	546	576	489	468
Tsen2	503	494	413	485	484	460	420
Tsen34	2722	2730	1929	2673	2849	2207	2513
Tsen54	710	650	558	812	695	724	678
Tsfm	663	679	558	735	645	706	624
Tsg101	3172	3565	2765	3689	3333	2780	3600
Tsg101-ps	3	0	1	0	0	0	3
Tsga10	793	709	610	559	963	1105	709
Tsga10ip	23	6	23	11	12	13	9
Tsga13	0	3	2	3	1	1	1
Tsga8	0	0	0	0	0	0	0
Tshb	31	43	49	42	45	33	45
Tshr	2	1	1	0	1	0	1
Tshz1	8283	7134	6206	8129	7745	7518	8029
Tshz2	4389	5073	3741	4776	3975	3547	3921
Tshz3	1204	1420	1547	1512	1012	1384	1248
Tsks	1	6	2	1	2	4	2
Tsku	429	461	426	552	430	310	374
Tslp	14	8	6	5	6	7	13
Tsn	3660	4132	3116	4121	3620	3517	3746
Tsnax	4419	4750	3487	4730	4640	3851	4353
Tsnaxip1	2	1	1	2	3	1	0
Tspan1	40	25	51	52	32	26	35
Tspan10	1	1	1	0	1	6	0
Tspan11	8	4	5	5	3	6	1
Tspan12	914	678	809	748	668	751	601
Tspan13	11371	12136	8560	11609	11792	9967	11318
Tspan14	863	890	528	779	757	792	910
Tspan15	3639	5170	2701	4625	3665	3107	4627
Tspan17	727	809	561	771	671	662	677
Tspan18	386	324	341	348	197	281	252
Tspan2	4475	5446	4239	5408	4944	3478	5081
Tspan3	10821	12143	9057	11875	12297	8723	10911
Tspan31	2826	2965	1855	2998	2789	2507	2544
Tspan32	9	7	8	4	4	9	4
Tspan33	2116	2296	1614	2257	2233	1776	2106
Tspan4	206	128	183	168	169	126	100
Tspan5	8010	7663	5690	7492	8393	5712	8928
Tspan6	141	143	105	123	141	131	100
Tspan7	14281	14446	10237	13890	13418	12626	12874
Tspan8	2138	2323	1746	2547	2243	1663	2063
Tspan9	1677	1752	1336	1742	1666	1344	1596
Tspear	32	38	26	45	34	32	42
Tspo	892	886	610	786	758	693	680
Tspo2	7	1	6	2	1	4	2
Tspy-ps	0	0	0	0	0	0	0
Tspyl1	4868	5418	4073	5121	4804	5463	4561
Tspyl2	4525	6644	4268	6219	4490	5833	5283
Tspyl3	353	457	343	427	459	339	402
Tspyl4	9508	9339	7513	9491	9626	8572	8822
Tspyl5	397	472	332	447	422	370	349
Tsr1	2738	2645	2350	2846	2692	3608	2164
Tsr2	2129	2306	1672	2118	2181	1757	1997
Tsr3	732	873	625	873	722	730	688
Tssc1	633	641	475	678	647	607	629
Tssc4	5564	5483	4014	5333	5733	5139	5978
Tssk1	54	36	24	33	50	39	42
Tssk2	4	3	4	2	3	3	0
Tssk3	6	8	7	11	7	2	11
Tssk4	9	6	8	9	10	13	6
Tssk5	0	0	0	0	0	1	0
Tssk6	96	115	90	116	117	75	95
Tst	95	70	74	62	67	67	52
Tsta3	1126	1366	869	1298	1064	995	1178
Tstd1	35	20	23	31	21	41	31
Tstd2	1163	1185	986	1202	1092	1325	987
Tstd3	536	615	380	601	560	400	475
Tsx	15	21	27	24	16	13	17
Ttbk1	129	157	136	120	96	82	80
Ttbk2	2321	2171	2585	2735	2706	2256	2433
Ttc1	1292	1238	939	1275	1271	1198	1024
Ttc12	123	105	112	131	128	135	92
Ttc13	1356	1392	1287	1504	1314	1618	1369
Ttc14	2411	2993	2985	2771	2213	4507	2099
Ttc16	217	245	298	296	238	322	256
Ttc17	1566	1539	1438	1670	1658	1759	1451
Ttc19	1677	1862	1528	1876	1802	1537	1561
Ttc21a	14	25	8	27	14	12	18
Ttc21b	871	932	868	1024	927	861	1003
Ttc22	667	775	502	866	756	639	939
Ttc23	226	241	196	256	210	217	166
Ttc23l	1	0	1	2	1	0	2
Ttc24	0	0	1	0	0	2	0
Ttc25	209	244	162	198	208	167	156
Ttc26	1249	1409	962	1250	1162	1350	1066
Ttc27	628	633	483	641	640	567	644
Ttc28	7927	6730	6762	8113	8655	6725	8918
Ttc29	0	0	0	0	0	0	0
Ttc3	8872	8908	9397	9738	9908	8712	8523
Ttc30a1	576	548	474	566	671	583	462
Ttc30a2	11	10	6	20	10	12	7
Ttc30b	1498	1958	1766	1924	1649	2164	1445
Ttc32	354	317	299	327	364	323	328
Ttc33	2213	2324	1642	2213	2191	1822	2155
Ttc34	176	200	134	162	190	146	193
Ttc36	43	74	70	93	61	33	87
Ttc37	1846	2047	1725	2148	1735	1986	1717
Ttc38	1057	996	813	1189	926	876	996
Ttc39a	4097	4274	3013	4019	4367	3787	4627
Ttc39b	7690	8014	9003	9969	8767	7414	8472
Ttc39c	164	210	142	193	175	107	164
Ttc39d	52	38	38	38	67	36	31
Ttc4	1620	1474	1243	1545	1538	1735	1327
Ttc41	358	416	315	431	334	501	302
Ttc5	1244	1339	1081	1531	1186	1339	1369
Ttc6	1	1	3	1	0	2	0
Ttc7	1543	1185	1227	1383	1351	1328	1391
Ttc7b	2761	3226	2173	3005	2624	2427	3184
Ttc8	2229	2511	2023	2324	2622	2082	2396
Ttc9	813	847	518	940	763	660	814
Ttc9b	5	11	8	10	6	17	9
Ttc9c	1406	1405	1140	1478	1354	1506	1235
Ttf1	1410	1520	1193	1559	1432	1378	1304
Ttf2	214	210	208	215	195	273	256
Tti1	1951	2172	1602	2187	2027	1899	1972
Tti2	1040	1310	944	1273	1095	1073	1133
Ttk	20	11	19	29	15	48	25
Ttl	1190	1136	871	948	1067	1161	1086
Ttll1	718	657	466	707	626	618	697
Ttll10	187	361	310	470	274	199	285
Ttll11	136	203	125	218	173	117	99
Ttll12	852	803	693	776	808	872	764
Ttll13	177	254	172	277	217	198	199
Ttll2	7	11	12	21	12	8	2
Ttll3	260	342	268	327	191	419	227
Ttll4	977	1082	1274	1386	1022	1479	991
Ttll5	1231	1304	914	1197	1092	1249	1237
Ttll6	2	0	3	0	0	1	1
Ttll7	7104	6928	7103	7870	7768	7767	8242
Ttll8	0	1	1	1	0	0	2
Ttll9	7	7	7	9	6	6	5
Ttn	5	9	11	17	16	9	9
Ttpa	16	6	21	10	13	7	13
Ttpal	1893	2505	1817	2546	2098	2327	1945
Ttr	52052	56410	43074	37534	32883	33039	32708
Ttyh1	664	885	556	906	582	685	666
Ttyh2	3426	3625	2738	3956	3602	3248	4192
Ttyh3	805	862	725	887	594	697	876
Tub	73	86	52	94	30	33	28
Tuba1a	8634	8577	7497	9657	8729	8310	6731
Tuba1b	6059	5081	4440	5819	5516	5651	4596
Tuba1c	432	316	227	461	307	521	397
Tuba3a	0	0	1	1	0	0	2
Tuba3b	0	0	0	0	0	0	0
Tuba4a	2351	2235	1673	2407	2137	2397	1969
Tuba8	103	135	72	117	113	73	119
Tubal3	2	2	2	2	0	4	1
Tubb1	32	39	39	20	15	16	31
Tubb2a	2374	2288	2323	2563	2548	2340	2137
Tubb2b	318	260	271	280	181	179	117
Tubb3	1731	2308	1621	2134	1408	1270	1352
Tubb4a	766	863	699	893	706	527	536
Tubb4b	4499	4170	3802	4864	4141	5825	3841
Tubb4b-ps1	1	1	2	1	0	3	0
Tubb4b-ps2	2	0	1	2	5	3	2
Tubb5	3940	4257	3657	4943	3907	4796	3368
Tubb6	210	233	203	231	262	282	215
Tubd1	238	234	198	236	279	295	216
Tube1	75	63	54	68	58	78	71
Tubg1	1158	1139	778	1057	950	1138	927
Tubg2	911	950	619	931	803	791	900
Tubgcp2	1353	1866	1328	1774	1507	1234	1703
Tubgcp3	1582	2022	1604	2000	1665	1855	1613
Tubgcp4	1215	1380	1118	1193	1083	1496	1029
Tubgcp5	1291	1330	1163	1369	1214	1260	1277
Tubgcp6	1292	1338	1192	1374	1211	1410	1190
Tufm	1527	1480	1073	1476	1462	1590	1158
Tuft1	1564	1598	1274	1516	1673	1291	1639
Tulp1	13	14	22	27	11	32	8
Tulp2	12	5	9	12	8	9	8
Tulp3	1382	1421	1149	1573	1312	1515	1361
Tulp4	10625	9920	11267	12208	11064	11029	10686
Tunar	25	13	17	20	9	20	13
Tusc1	305	250	231	296	321	303	310
Tusc2	1688	1770	1168	1692	1618	1562	1452
Tusc3	7093	7406	5777	7134	7563	5626	7121
Tusc5	126	157	104	149	89	94	96
Tut1	923	1191	899	1177	1101	1138	917
Tvp23a	332	395	373	407	417	312	350
Tvp23b	4622	4448	3317	4390	4608	4735	4277
Twf1	4196	5061	3781	5536	4143	4377	4290
Twf2	1043	1067	816	1045	991	861	1093
Twist1	6	2	3	3	2	2	4
Twist2	3	1	1	1	3	2	2
Twistnb	702	678	670	806	784	672	629
Twsg1	18028	19373	15807	19365	17920	20431	20520
Txk	7	10	14	13	9	23	8
Txlna	5486	5776	4877	6345	5250	6199	5411
Txlnb	31	30	31	25	48	21	20
Txlng	1412	1676	1266	1589	1501	1309	1247
Txn-ps1	1	0	0	1	1	5	6
Txn1	2100	1998	1573	2206	1926	1830	1946
Txn2	2233	2336	1636	2187	2094	2058	2270
Txndc11	3798	4595	3664	4808	3808	3978	4019
Txndc12	3208	3314	2281	3124	3359	2824	3229
Txndc15	2993	2795	2026	2760	3169	2575	2898
Txndc16	2801	3542	2590	3049	3111	2625	3262
Txndc17	2469	2459	1652	2147	2405	2129	2216
Txndc2	0	0	1	1	1	0	1
Txndc5	9539	10192	7414	10055	8523	9040	9469
Txndc8	0	0	0	0	0	0	0
Txndc9	2280	2501	1723	2421	2235	2193	2235
Txnip	13148	20943	13092	14296	12240	18040	17433
Txnl1	5790	5893	4631	5995	6123	5533	5254
Txnl4a	856	634	469	618	706	864	633
Txnl4b	428	398	299	390	386	373	436
Txnrd1	6974	8093	6094	8594	7496	6273	7845
Txnrd2	982	978	684	874	916	1314	802
Txnrd3	252	292	226	293	221	279	313
Tyk2	1541	1511	1272	1610	1432	1591	1484
Tymp	211	227	164	259	213	230	217
Tyms	352	312	336	347	319	492	311
Tyr	4	6	11	7	9	9	9
Tyro3	158	123	110	159	76	112	93
Tyrobp	191	93	75	89	90	99	119
Tyrp1	0	0	0	0	0	1	0
Tysnd1	1155	1107	902	1117	1076	1535	849
Tyw1	1074	1144	799	1089	1039	1059	939
Tyw3	105	99	72	107	104	114	88
Tyw5	312	360	290	344	291	389	292
U2af1	1479	1650	1249	1546	1440	1548	1512
U2af1l4	1082	1273	923	1328	1010	1342	1081
U2af2	6134	6261	4901	6450	5844	6073	5543
U2surp	4186	3974	3826	4483	4425	4227	3597
U90926	0	1	0	0	2	0	1
Uaca	5948	5664	5262	6334	6378	4450	6007
Uap1	1707	1767	1236	1862	1487	1806	1715
Uap1l1	2971	2857	1710	2556	2720	2681	2905
Uba1	16310	17426	13039	19049	16191	15009	15843
Uba1y	14	11	31	10	5	20	7
Uba1y-ps1	0	0	0	0	0	0	0
Uba1y-ps2	0	0	0	0	0	0	0
Uba2	3284	3583	2890	3659	3631	3046	3320
Uba3	2357	2492	1896	2595	2426	2391	2241
Uba5	3809	3844	2873	4213	3230	4769	3707
Uba52	10768	10212	8610	10336	9759	8580	10123
Uba6	2175	2097	2185	2469	2424	2743	1970
Uba7	727	737	730	902	696	677	594
Ubac1	703	672	564	758	682	779	630
Ubac2	710	696	524	707	632	584	606
Ubald1	1720	1794	1239	1736	1463	2151	1608
Ubald2	1248	1371	859	1265	1090	842	1293
Ubap1	2130	2214	1604	2263	2291	1959	2116
Ubap1l	2	3	1	4	6	5	3
Ubap2	2487	2734	2060	2729	2281	2688	2335
Ubap2l	6939	7995	6740	8469	6780	7840	6693
Ubash3a	1	1	3	0	2	3	1
Ubash3b	223	203	213	222	217	239	221
Ubb	77511	79030	47987	68698	72209	60659	69216
Ubc	39299	45994	26170	40653	33968	35537	45114
Ubd	0	1	0	0	0	0	0
Ube2a	1094	1035	851	1043	1094	1219	1029
Ube2b	6097	6818	4820	5957	6610	5551	5970
Ube2c	109	52	68	130	58	134	110
Ube2cbp	74	68	74	75	80	95	80
Ube2d-ps	420	352	325	454	394	421	421
Ube2d1	978	1023	807	977	930	925	863
Ube2d2a	7294	8229	5953	8112	7614	6554	7384
Ube2d2b	0	0	0	0	1	0	2
Ube2d3	13986	15442	12396	15929	15150	12824	14174
Ube2d4	0	0	0	0	0	0	0
Ube2dnl1	0	0	0	0	0	0	0
Ube2dnl2	0	0	0	0	0	0	0
Ube2e1	2604	2895	1927	2729	2849	2248	2548
Ube2e2	731	836	544	791	755	583	731
Ube2e3	3762	3926	3202	4156	4377	3062	3683
Ube2f	1383	1321	1096	1449	1283	1401	1208
Ube2g1	2114	2314	1812	2279	2159	1965	2077
Ube2g2	3656	4023	2653	3844	3734	3499	3602
Ube2h	5598	6496	4455	6330	5639	4634	5542
Ube2i	4098	4893	3778	4989	4107	4217	4095
Ube2j1	5881	6042	4651	6053	5731	6269	5727
Ube2j2	1712	1922	1442	1980	1743	1564	1664
Ube2k	3381	3651	2931	3982	3813	3226	3491
Ube2l3	5237	5526	3918	5338	5100	4649	4858
Ube2l3-ps1	0	0	0	0	1	0	0
Ube2l6	516	504	420	624	535	472	397
Ube2m	2596	2767	1810	2538	2450	2401	2480
Ube2n	2748	2635	2103	2728	2656	2673	2170
Ube2n-ps1	443	553	413	502	443	519	474
Ube2nl	0	0	0	0	0	0	0
Ube2o	4617	4435	4008	5219	4708	5611	4279
