	GSM2705880	GSM2705881	GSM2705882	GSM2705883	GSM2705884	GSM2705885	GSM2705886	GSM2705887	GSM2705888	GSM2705889	GSM2705890	GSM2705891	GSM2705892	GSM2705893	GSM2705894
Wdr83	357	372	222	256	364	447	819	402	320	288	238	325	224	390	222
Wdr83os	693	805	526	638	833	870	2268	794	440	541	374	402	347	472	654
Wdr86	1	0	1	1	1	1	19	5	1	2	2	13	0	0	0
Wdr89	89	107	94	121	122	102	1355	400	239	160	131	180	133	198	358
Wdr90	726	609	551	653	1222	1060	1037	522	422	438	327	301	384	571	894
Wdr91	196	201	159	175	285	233	940	241	177	143	138	246	136	226	203
Wdr92	519	466	298	385	405	401	895	329	495	431	384	490	410	431	246
Wdr93	23	31	25	25	35	26	99	32	28	14	22	10	20	21	19
Wdr95	0	0	1	1	2	1	4	0	0	0	0	0	1	0	0
Wdsub1	802	742	537	677	614	631	1377	528	654	736	507	409	573	554	729
Wdtc1	549	737	527	570	1179	956	3727	927	571	543	621	703	506	964	903
Wdyhv1	369	397	246	407	353	377	693	300	186	211	113	164	172	211	295
Wee1	329	429	246	359	352	333	1088	291	192	214	185	242	233	232	275
Wee2	27	17	30	31	14	15	34	12	10	34	3	13	19	6	25
Wfdc1	13	5	7	4	7	8	10	0	0	0	0	5	0	1	1
Wfdc10	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Wfdc11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc12	0	0	0	1	0	0	0	1	0	0	0	0	2	5	0
Wfdc13	3	3	3	2	1	0	3	3	0	0	0	1	4	4	2
Wfdc15a	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Wfdc15b	3	6	1	1	1	4	15	7	2	3	5	9	3	13	1
Wfdc16	100	74	106	118	69	51	68	30	50	114	45	11	87	47	89
Wfdc17	58	62	48	68	61	59	75	17	11	7	7	3	0	2	12
Wfdc18	7	4	6	1	5	5	19	3	8	0	5	2	0	5	1
Wfdc2	9	15	0	0	9	8	67	29	18	1	13	42	0	5	2
Wfdc21	5	6	3	8	18	7	0	0	0	0	0	0	0	0	0
Wfdc3	14	16	8	5	12	15	54	17	7	6	6	14	8	18	11
Wfdc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Wfdc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfikkn1	23	21	15	14	36	31	75	36	29	23	29	24	19	44	15
Wfikkn2	21	15	42	28	29	28	35	9	17	22	35	16	22	30	74
Wfs1	1742	1888	1639	2181	3190	2806	4808	1816	1844	2180	1814	1524	2000	3117	3632
Whamm	388	442	313	409	567	638	1683	510	510	533	516	602	451	657	490
Whrn	422	343	431	497	558	457	1269	261	474	650	368	289	620	839	972
Whsc1	1625	1780	1443	1606	2228	1612	5851	1707	1598	1622	1571	1932	1333	2046	1728
Whsc1l1	2309	2599	2117	2638	3753	2852	9005	2410	2966	2935	2872	3061	2496	3754	2973
Wif1	20	21	25	41	8	11	20	4	3	26	6	3	46	21	20
Wipf1	220	249	215	300	311	298	1604	162	103	120	111	371	104	137	208
Wipf2	540	692	548	707	1134	868	3375	751	735	564	705	918	607	1182	875
Wipf3	74	90	63	46	103	82	451	92	49	50	50	97	45	93	55
Wipi1	762	760	847	1287	1476	1128	3042	736	916	1168	960	1011	1211	1304	1747
Wipi2	1873	2328	1497	2113	2947	2479	6683	2258	1756	1705	1609	1885	1438	2381	2068
Wisp1	59	64	79	100	112	81	1041	118	75	46	116	177	37	69	167
Wisp2	102	104	89	96	98	84	111	3	0	2	2	25	1	3	2
Wisp3	3	4	5	3	7	3	8	5	2	2	2	5	6	5	5
Wiz	712	953	723	628	1686	1236	4133	990	708	656	625	869	613	1018	986
Wls	8317	8212	5957	7767	6880	6933	15699	4934	4569	5550	3929	3304	4635	4878	5774
Wnk1	5311	5487	5715	5893	9797	5867	24973	3808	6286	5588	6027	6976	5231	9627	7664
Wnk2	224	280	201	207	573	342	1962	586	331	234	267	361	282	589	431
Wnk3	1243	948	1174	1105	985	502	1705	699	982	1502	755	734	966	908	1045
Wnk4	779	800	668	799	1481	1375	2604	784	719	733	693	778	625	1031	948
Wnt1	0	1	0	0	1	3	6	1	0	0	0	0	0	0	0
Wnt10a	1	0	0	0	1	3	7	11	2	0	2	2	0	0	0
Wnt10b	11	16	7	7	12	5	11	4	0	3	0	1	0	2	1
Wnt11	28	40	35	45	33	31	301	14	8	3	5	28	0	4	13
Wnt16	5	6	2	6	4	4	12	3	0	3	2	2	2	2	3
Wnt2	5	7	5	10	9	6	160	10	3	1	0	6	0	0	0
Wnt2b	18	25	22	24	38	43	219	51	28	36	14	47	27	26	23
Wnt3	1	1	0	2	2	4	5	1	2	1	1	1	0	3	3
Wnt3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wnt4	3667	4912	2719	3506	5096	5118	14822	2785	4632	3616	4258	2544	3338	6532	5091
Wnt5a	43	57	40	60	71	50	394	65	57	43	57	136	35	76	63
Wnt5b	37	44	43	49	37	56	153	36	32	41	45	38	37	55	64
Wnt6	1	0	1	4	3	5	9	1	0	0	0	1	2	0	0
Wnt7a	1	1	1	1	3	2	36	4	11	1	0	16	0	1	6
Wnt7b	4	5	2	1	13	5	120	20	8	0	8	22	1	11	8
Wnt8a	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0
Wnt8b	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
Wnt9a	37	49	29	29	78	83	167	76	21	22	23	29	9	25	21
Wnt9b	0	0	0	0	2	1	5	1	1	1	1	2	0	0	2
Wrap53	184	239	149	193	307	263	655	241	130	183	96	148	118	139	191
Wrap73	248	257	165	215	265	298	503	224	116	138	99	97	105	103	133
Wrb	443	430	294	330	398	417	1200	398	369	279	349	318	233	378	313
Wrn	671	718	594	578	785	557	2644	706	762	694	662	802	565	670	718
Wrnip1	1011	1077	759	1025	1156	1176	3262	1175	1006	1029	893	1020	883	1220	1140
Wsb1	790	761	501	618	691	742	2151	606	565	501	520	774	467	489	595
Wsb2	3259	4003	2908	3460	4461	4669	7687	3169	2153	2507	2126	1708	2090	3032	4360
Wsb2-ps	0	0	0	0	0	0	3	0	0	2	0	2	1	0	0
Wscd1	131	151	120	115	153	116	230	82	87	112	58	68	79	124	110
Wscd2	7	7	11	10	6	9	22	2	11	5	13	3	2	11	18
Wt1	8	3	5	3	3	11	76	29	3	1	3	54	0	5	2
Wtap	2098	2226	1502	1957	1955	1829	6073	1816	2012	1958	1778	1998	1614	1971	1570
Wtip	112	174	81	101	162	174	594	166	68	32	51	109	33	76	57
Wwc1	122	182	234	137	353	206	1686	436	236	154	202	508	114	235	166
Wwc2	118	164	85	116	209	138	1643	224	176	90	137	336	67	196	118
Wwox	294	373	254	318	424	380	1172	274	327	312	298	375	301	453	322
Wwp1	489	526	441	495	534	489	1742	538	468	519	427	554	354	479	501
Wwp2	1191	1169	926	1051	1600	1510	3953	1335	1055	1137	949	1126	1038	1312	1236
Wwtr1	308	333	296	392	466	322	3115	252	326	299	358	639	250	394	452
Xab2	800	916	638	655	1095	1037	3242	930	987	1083	934	1176	934	1331	887
Xaf1	232	218	120	152	237	229	1210	208	175	150	151	282	128	115	181
Xbp1	7986	7271	5859	8692	8881	8665	13682	6544	4010	4742	3278	3726	3771	4593	6542
Xcl1	0	0	0	0	0	2	36	1	0	0	0	5	0	0	0
Xcr1	6	5	3	7	9	6	66	22	24	36	35	31	25	23	18
Xdh	221	160	171	228	235	206	1994	147	100	61	84	359	32	70	78
Xiap	1511	1817	1396	1596	1849	1708	7311	1847	1643	1643	1517	2082	1244	1584	1659
Xirp1	8	6	4	5	4	2	10	1	0	2	2	3	4	3	5
Xirp2	10	10	8	11	4	6	2	1	1	29	2	20	2	7	15
Xk	611	561	518	677	595	565	1885	460	596	677	491	420	596	692	1006
Xkr4	136	121	167	107	215	100	683	167	170	166	153	200	149	190	189
Xkr5	0	0	2	1	4	3	9	0	4	4	2	3	0	1	1
Xkr6	521	500	359	433	464	496	1373	502	408	399	314	292	391	459	459
Xkr7	108	111	127	120	297	135	653	211	119	160	123	124	105	167	192
Xkr8	73	108	70	67	103	80	409	114	77	76	85	81	45	124	68
Xkr9	5	1	5	1	1	1	7	0	0	1	0	0	0	0	1
Xkrx	16	21	17	19	25	27	96	37	14	13	3	32	6	12	11
Xlr	12	12	6	11	16	10	36	6	9	14	13	32	16	7	16
Xlr3a	485	424	294	782	363	421	302	206	410	530	237	295	271	353	476
Xlr3b	258	374	304	433	337	261	122	10	219	186	3	98	68	6	274
Xlr3c	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0
Xlr3d-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr3e-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr4a	85	31	17	12	36	52	54	4	117	182	0	133	4	2	73
Xlr4b	40	12	15	110	37	26	94	2	48	47	6	121	6	0	41
Xlr4c	2	4	7	15	12	10	47	2	9	2	5	21	4	5	15
Xlr4d-ps	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1
Xlr4e-ps	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0
Xlr5a	5	0	2	3	0	5	6	1	0	0	0	1	1	0	0
Xlr5b	5	3	1	9	1	1	31	3	2	0	0	2	0	4	0
Xlr5c	0	0	0	0	0	0	45	0	0	2	0	0	0	0	0
Xlr5d-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr5e-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xndc1	270	283	223	223	370	364	760	240	254	204	148	274	195	255	203
Xntrpc	86	37	90	93	65	87	176	101	62	59	64	54	75	68	105
Xpa	249	282	150	190	244	230	1006	315	475	432	457	496	348	425	187
Xpc	824	943	652	773	1027	851	2573	881	1052	1152	869	1056	836	1127	623
Xpnpep1	862	816	593	722	975	793	2649	758	868	894	713	894	743	862	708
Xpnpep2	22	19	15	19	33	25	49	12	9	7	5	8	6	8	11
Xpnpep3	396	439	356	493	605	403	1317	395	342	378	282	315	302	398	424
Xpo1	2775	2880	2273	2417	2445	2430	7877	2350	2424	2429	1934	3012	2027	2450	2167
Xpo4	872	839	844	751	1022	619	2730	812	744	800	594	697	631	681	804
Xpo5	1234	1253	1004	1199	1726	1286	4312	1267	1207	1105	1115	1204	962	1373	1313
Xpo6	1394	1423	1191	1314	2455	2110	5684	1576	1122	1127	1012	1273	960	1728	2331
Xpo7	2316	2328	2123	2471	2982	2331	6736	1851	1828	2050	1682	1812	1712	2353	2483
Xpot	3989	3793	3078	3378	3560	3320	8315	4301	3557	3917	3463	2939	2902	4126	4126
Xpr1	1081	1116	976	1002	1220	985	3924	1099	916	893	920	1003	815	1189	1190
Xrcc1	509	546	394	481	803	735	1482	462	552	511	475	574	450	660	433
Xrcc2	137	142	98	109	127	130	322	137	106	88	61	95	82	87	69
Xrcc3	332	356	300	391	475	468	682	264	225	280	226	207	245	341	453
Xrcc4	450	431	302	380	311	326	883	297	384	376	314	348	313	332	201
Xrcc5	1908	1683	1243	1570	1315	1277	2799	1002	1383	1551	1191	1040	1150	1227	981
Xrcc6	2225	2172	1335	1624	2166	2183	3829	1280	2247	1931	1763	1841	1612	2595	1189
Xrcc6bp1	92	67	66	59	82	70	224	90	75	76	47	59	34	63	59
Xrn1	1873	1928	1546	1741	2548	1789	9077	2400	2497	2508	2129	2781	2037	2624	2133
Xrn2	1657	1502	1138	1324	1636	1260	5312	1192	1711	1800	1336	1927	1403	1649	981
Xrra1	37	25	30	30	33	46	103	36	22	26	23	11	34	28	40
Xxylt1	272	294	241	255	393	334	963	262	149	149	172	202	158	243	338
Xylb	101	131	106	102	155	161	309	96	113	85	123	104	90	161	109
Xylt1	136	115	197	167	206	153	656	77	85	125	95	153	121	157	214
Xylt2	162	252	161	168	325	264	1446	358	248	206	216	291	147	294	248
Yae1d1	636	583	467	494	444	429	1229	467	591	475	446	411	321	410	361
Yaf2	468	551	383	548	445	415	2615	780	769	896	732	767	776	852	921
Yap1	133	159	118	135	189	152	1219	197	107	114	123	318	81	147	100
Yars	2556	2482	1902	2400	2692	2468	4785	2310	2131	2105	2121	2175	1840	2877	2127
Yars2	280	296	208	243	254	248	826	288	235	175	159	132	153	200	236
Ybey	174	181	110	156	176	168	518	190	145	133	109	134	115	151	169
Ybx1	3843	3968	3098	4135	4539	4292	14660	3077	6278	6131	5684	7649	5465	7701	2749
Ybx1-ps2	0	0	0	0	0	0	4	0	2	3	6	0	1	2	0
Ybx2	11	6	5	1	14	6	33	15	7	4	5	11	2	6	2
Ybx3	923	1013	786	974	1200	1012	3992	889	1203	1279	1074	1483	1005	1516	1037
Ydjc	116	129	107	102	122	134	445	178	113	144	80	103	114	98	129
Yeats2	499	492	452	523	831	644	1840	535	503	464	399	498	398	534	657
Yeats4	712	742	475	710	638	642	2579	715	1047	1113	782	966	836	944	679
Yes1	601	584	478	681	643	567	2171	624	836	839	784	843	703	772	632
Yif1a	1329	1224	870	987	1135	1187	2512	1298	786	940	620	551	658	665	871
Yif1b	349	445	349	415	577	562	1157	448	269	363	254	250	239	358	482
Yipf1	1375	1454	1034	1098	1092	1102	2695	1062	797	759	627	697	608	731	628
Yipf2	1465	1596	1179	1830	2083	2071	2562	1364	1083	1336	893	959	1068	1264	1192
Yipf3	929	1158	760	1039	1298	1407	3067	969	950	942	872	916	795	1149	1016
Yipf4	1575	1882	1055	1575	1443	1474	6239	1833	1734	1816	1558	1833	1428	1873	1815
Yipf5	1707	1730	1214	1908	1549	1610	4180	1533	1173	1554	965	947	1224	1157	2051
Yipf6	4069	3896	3234	4307	3589	3155	10124	3229	4875	5208	3808	3655	4034	4254	3941
Yipf7	2	1	1	3	0	0	6	0	0	8	2	0	0	2	2
Yjefn3	1	4	0	1	1	6	10	22	2	4	3	4	1	1	0
Ykt6	2273	2338	1697	2496	2669	2381	5540	1900	1802	1983	1561	1678	1578	1875	1734
Ylpm1	1193	1278	1178	1352	2425	1490	5420	1268	2178	1663	2069	2443	1812	3344	1550
Yme1l1	5303	4930	3730	4533	3828	3672	12485	3814	4920	5109	4171	4334	3814	4106	3536
Yod1	465	485	341	503	464	472	1788	432	461	470	399	452	430	469	579
Ypel1	72	61	55	73	96	89	328	123	72	42	50	63	67	78	64
Ypel2	1082	981	770	1259	1350	1041	4374	930	1113	1423	1200	920	1157	1640	1492
Ypel3	774	1114	544	809	1126	1342	4609	1367	705	682	621	819	470	902	742
Ypel4	560	588	392	489	624	803	1262	333	505	427	455	426	445	616	318
Ypel5	2282	2179	1396	1983	1710	1751	5285	1751	1392	1317	1222	1288	1165	1220	1245
Yrdc	855	863	610	802	1000	944	1460	617	439	463	346	369	372	569	696
Ythdc1	1687	1838	1350	1786	2144	1837	7013	1894	2945	2782	2539	3339	2622	3390	2154
Ythdc2	519	477	400	451	550	429	1734	472	567	592	464	565	436	563	528
Ythdf1	1042	1101	820	1218	1416	1259	3525	797	878	1052	915	831	783	1163	1201
Ythdf2	789	924	641	874	1028	845	3320	755	791	818	706	761	606	748	766
Ythdf3	1836	2062	1531	2049	1998	1913	8056	2037	2425	2507	2089	2227	1987	2621	2551
Ywhab	3278	3617	2688	3679	4165	4044	11406	2604	3028	3101	3000	3623	2744	3713	3080
Ywhae	7388	8274	5806	8074	8036	7976	34762	8402	12242	12388	11484	13371	11487	13988	9084
Ywhag	2412	2877	2145	2846	4027	3857	12679	3648	2877	3056	3070	3473	2644	4008	3972
Ywhah	3003	3149	2497	3589	3389	3509	13129	3585	5112	5419	5155	5191	4828	5676	4136
Ywhaq	14866	13908	9950	13213	10013	9968	29640	10999	12132	14522	8828	9059	10517	9437	10094
Ywhaq-ps1	0	0	0	0	1	1	2	5	1	0	0	2	1	2	0
Ywhaq-ps2	1	2	0	1	2	1	3	3	4	0	0	3	3	0	4
Ywhaz	7850	7915	5087	7464	7460	7836	27150	7384	7891	8292	7642	9981	7134	9062	7522
Yy1	737	1011	650	847	1068	899	4759	1015	1253	1101	1055	1363	977	1542	1522
Yy2	25	0	12	29	23	19	98	29	20	25	6	13	0	0	19
Zadh2	863	1166	801	1038	1248	1215	3072	691	800	641	693	823	573	982	863
Zak	219	283	206	207	283	228	1521	289	214	207	243	376	151	205	262
Zan	56	60	32	59	79	60	141	40	35	42	18	45	41	38	60
Zap70	1	1	0	3	3	2	123	2	0	0	4	41	0	1	7
Zar1	2	2	1	0	1	0	9	1	3	3	0	3	1	7	5
Zar1l	0	1	1	2	3	0	0	0	1	0	0	0	1	0	0
Zbbx	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Zbed3	244	275	183	232	357	276	1232	293	242	179	244	285	186	348	319
Zbed4	423	418	392	373	504	441	1332	467	355	345	306	404	328	394	389
Zbed4-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbed4-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbed4-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbed5	135	132	119	111	119	99	497	161	139	118	107	135	106	166	105
Zbed6	711	531	966	777	1615	515	1837	378	1050	1000	918	1256	875	1353	649
Zbp1	50	23	27	28	58	33	1230	88	53	23	45	265	20	31	35
Zbtb1	677	664	501	719	764	656	2911	744	875	925	806	1066	816	868	846
Zbtb10	374	447	291	388	474	352	2100	495	540	529	477	670	437	708	615
Zbtb11	859	916	718	965	1035	796	3438	966	1229	1215	1078	1194	961	1298	1018
Zbtb12	150	168	120	150	191	180	362	74	142	127	134	133	97	161	88
Zbtb14	1414	1616	1093	1378	1674	1331	5114	1129	1822	1880	1475	1590	1493	1952	1484
Zbtb16	11	17	12	14	24	9	49	10	16	9	15	9	9	7	8
Zbtb17	273	271	220	217	382	352	1119	321	353	271	316	400	298	448	300
Zbtb18	879	776	634	813	760	789	2433	814	783	826	742	955	696	890	910
Zbtb2	257	293	185	212	297	246	1175	277	264	271	209	296	239	314	266
Zbtb20	1978	1974	3093	2304	4369	2102	16319	2935	3960	3501	2756	4697	3581	5000	3443
Zbtb21	593	567	458	531	753	547	1994	653	538	504	501	565	473	687	575
Zbtb22	454	551	400	416	713	582	1766	515	470	430	422	499	327	545	418
Zbtb24	516	520	393	439	682	572	1502	472	552	514	508	466	474	680	480
Zbtb25	216	217	173	206	236	203	775	251	180	173	139	185	150	229	218
Zbtb26	356	375	274	340	396	321	1137	387	430	428	270	450	363	339	363
Zbtb3	52	63	48	79	63	61	164	75	43	51	34	39	32	31	63
Zbtb32	21	27	31	18	23	20	67	13	12	10	9	26	12	7	8
Zbtb33	894	1049	785	994	892	748	3477	1007	1075	1028	846	950	772	963	1064
Zbtb34	180	223	137	218	358	257	992	276	224	196	173	312	187	324	296
Zbtb37	634	687	736	669	1066	633	3384	1130	816	823	704	973	708	905	845
Zbtb38	929	913	732	931	1275	808	4566	974	1335	1235	1182	1346	1077	1493	1140
Zbtb39	448	502	459	389	729	503	2036	468	448	429	407	454	383	759	718
Zbtb4	1692	2462	1652	1968	3355	2480	8035	1698	1809	1427	1643	1878	1207	2339	1606
Zbtb40	436	526	425	556	1009	696	1670	539	491	537	370	466	490	712	882
Zbtb41	1389	1400	1173	1324	1257	1035	4697	1404	1799	1838	1653	1744	1492	1698	1523
Zbtb42	86	134	53	109	164	171	460	127	62	42	46	100	52	88	138
Zbtb43	466	556	390	477	691	625	1659	506	482	516	492	522	398	629	499
Zbtb44	800	877	628	805	1052	888	3955	887	916	895	818	982	850	1113	1159
Zbtb45	131	167	123	121	264	231	910	242	176	161	121	187	131	257	299
Zbtb46	26	50	38	29	78	53	507	84	57	28	39	125	40	50	45
Zbtb48	160	163	142	153	212	248	470	218	176	151	132	163	129	206	217
Zbtb49	142	191	141	169	256	191	607	209	142	180	122	203	121	200	154
Zbtb5	404	479	333	459	665	518	1749	469	388	419	338	492	343	427	488
Zbtb6	688	789	561	694	618	585	3236	987	953	920	704	1001	686	822	843
Zbtb7a	816	1146	685	959	1686	1183	7294	1472	1873	1792	1833	2203	1689	2703	1744
Zbtb7b	813	964	742	920	1305	1046	3092	868	972	882	965	882	736	1247	987
Zbtb7c	177	185	200	177	285	167	354	78	132	186	111	111	149	148	207
Zbtb8a	216	220	145	198	238	269	832	291	203	268	194	293	217	232	251
Zbtb8b	61	51	35	35	67	60	163	69	46	22	25	63	18	41	46
Zbtb8os	841	872	572	676	585	617	1661	571	722	828	629	726	571	696	421
Zbtb9	270	277	199	263	337	202	790	269	133	202	146	244	135	219	250
Zc2hc1a	545	491	369	455	426	358	1383	408	387	459	305	353	340	358	417
Zc2hc1b	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zc2hc1c	239	249	178	282	401	372	683	184	227	250	228	157	218	349	263
Zc3h10	500	587	475	746	872	983	2476	727	566	522	480	572	481	783	819
Zc3h11a	4342	4316	2997	4052	4908	5083	11676	3483	4606	4229	3770	4574	3615	5190	3346
Zc3h12a	84	83	71	81	111	117	575	94	59	70	44	77	35	57	109
Zc3h12b	124	194	118	152	232	153	732	171	169	144	154	227	171	214	179
Zc3h12c	666	649	507	604	974	600	2382	628	709	860	650	693	633	862	896
Zc3h12d	15	22	13	27	31	51	437	59	25	14	24	243	20	23	22
Zc3h13	958	1086	811	1036	1618	1031	4238	1094	2108	2000	1999	2796	2044	2817	1098
Zc3h14	4919	3810	2285	3544	3130	3205	10185	3182	3814	3854	3011	2925	2664	3048	3025
Zc3h15	2388	2350	1634	2390	2067	1905	6393	1759	4099	4259	3630	4088	3550	3833	1681
Zc3h18	607	796	637	678	1308	982	3527	869	1381	1348	1315	1683	1119	1948	978
Zc3h3	583	669	503	654	1199	1104	1937	473	585	528	538	404	444	970	1132
Zc3h4	730	901	705	905	1649	1245	4471	1093	1108	985	927	1448	1010	1716	1193
Zc3h6	343	362	293	353	541	393	1759	332	453	352	360	437	392	563	398
Zc3h7a	2143	2049	1507	2500	2778	2884	6822	2719	2548	2605	1989	3014	2405	2852	2889
Zc3h7b	1829	2329	1775	1901	3456	2348	8541	1711	2059	1854	2060	2275	1786	3350	2238
Zc3h8	179	164	96	125	123	170	293	124	192	206	124	178	173	170	118
Zc3hav1	1503	1652	1236	1672	2493	2095	7583	1592	1691	1498	1661	2131	1398	2261	1877
Zc3hav1l	274	381	253	346	449	424	1375	315	292	234	266	305	279	427	439
Zc3hc1	323	300	235	217	295	295	812	330	181	184	140	195	137	212	173
Zc4h2	179	220	134	148	129	157	606	203	128	127	109	168	114	118	84
Zcchc10	156	165	99	161	130	131	502	163	185	182	137	153	146	117	120
Zcchc11	1465	1618	1304	1506	2323	1705	6326	1402	2180	1946	1961	2496	1859	2648	1932
Zcchc12	784	644	390	723	579	568	1358	1540	701	566	483	666	439	461	300
Zcchc13	3	2	1	0	1	1	10	8	0	1	8	5	0	0	0
Zcchc14	944	1268	944	1028	2044	1562	7256	1750	1214	952	1165	1291	855	1854	1960
Zcchc16	35	14	35	20	13	9	8	5	9	20	12	4	10	3	26
Zcchc17	620	714	454	582	624	580	1950	722	1064	1008	854	1058	866	872	436
Zcchc18	4228	4848	3080	4088	4699	4211	11244	3760	3281	3365	2748	3021	2542	3608	3100
Zcchc2	1365	1265	1123	1375	1774	1507	4258	806	1259	1191	1045	994	1188	1891	1609
Zcchc24	151	147	135	153	174	139	675	58	18	11	23	197	7	17	47
Zcchc3	174	279	148	211	273	244	1111	357	258	234	202	268	200	311	303
Zcchc4	360	359	271	284	354	390	1180	375	362	294	276	296	261	353	253
Zcchc5	48	37	29	46	55	49	0	1	0	0	0	0	0	2	2
Zcchc6	1946	1883	1765	2083	2728	1960	6595	1544	2706	2851	2647	2744	2388	3246	2062
Zcchc7	1413	1333	1023	1261	1356	1188	4909	1587	1780	1963	1393	1884	1672	1577	1208
Zcchc8	578	637	436	593	775	745	2218	662	818	830	794	814	642	976	678
Zcchc9	682	650	439	629	606	602	1598	496	729	707	540	610	648	689	465
Zcchc9-ps	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0
Zcrb1	1389	1360	988	1376	1160	1210	3779	1080	2113	2227	1737	1680	2091	2080	1423
Zcwpw1	114	83	73	54	80	79	160	80	75	81	41	126	66	93	41
Zcwpw2	14	20	11	22	16	15	56	15	27	32	17	11	16	18	9
Zdbf2	1299	1505	1536	1615	2509	1436	6503	1378	2094	1927	1678	1785	1525	2396	2407
Zdhhc1	489	524	360	445	699	770	1575	562	332	316	283	327	250	495	521
Zdhhc11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zdhhc12	148	194	114	153	228	261	752	334	173	154	98	154	140	173	230
Zdhhc13	716	633	458	544	516	487	1912	697	558	559	510	525	399	485	478
Zdhhc14	139	139	145	141	203	154	442	94	114	173	124	81	118	128	211
Zdhhc15	158	157	130	136	135	115	511	154	129	140	73	98	80	99	95
Zdhhc16	351	412	235	369	450	453	1214	412	311	270	242	309	194	343	259
Zdhhc17	1495	1290	1140	1376	1495	1216	3662	1195	1327	1385	1062	1202	1122	1289	1300
Zdhhc18	232	382	204	261	478	467	1666	474	225	184	191	415	149	375	303
Zdhhc19	5	4	2	8	6	3	4	7	2	1	3	2	0	1	4
Zdhhc2	8889	9103	7602	8693	5014	6082	13048	4130	6042	6938	5149	2912	5360	6068	8746
Zdhhc20	1501	1712	1112	1435	1485	1431	6961	1712	2013	1857	1641	2026	1490	1915	1837
Zdhhc21	581	624	512	638	751	620	3213	1131	790	789	620	935	648	884	898
Zdhhc22	11	15	12	21	37	46	136	103	16	38	10	19	25	23	34
Zdhhc23	82	74	74	57	129	79	306	85	131	112	121	94	76	169	113
Zdhhc24	459	607	301	499	681	714	1661	685	394	387	407	416	329	508	521
Zdhhc25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zdhhc3	1730	1666	1586	1943	2038	1852	4127	1038	1256	1365	1128	1030	1183	1602	1930
Zdhhc4	638	695	392	447	558	646	2142	767	522	493	427	457	371	518	547
Zdhhc5	1608	1852	1487	1711	2585	1936	6421	1505	1295	1371	1329	1580	1180	1762	1858
Zdhhc6	987	957	598	776	716	747	2202	833	680	719	584	646	501	567	581
Zdhhc7	362	479	317	378	507	566	1637	403	308	331	281	327	252	444	491
Zdhhc8	632	804	632	698	1340	1152	3116	880	656	680	646	692	630	1176	1074
Zdhhc9	149	151	108	149	245	194	706	110	106	82	76	123	65	124	98
Zeb1	712	610	577	715	849	571	2965	609	679	770	561	955	605	681	684
Zeb2	210	280	178	249	303	236	3627	232	193	147	196	1086	161	136	187
Zer1	985	1245	869	956	2093	1782	4828	1347	833	677	689	932	637	1340	1464
Zfa-ps	4	7	3	3	8	3	14	2	3	3	10	1	9	11	5
Zfand1	543	564	402	548	483	553	1296	395	474	380	328	377	398	407	471
Zfand2a	1111	1104	746	932	1003	978	2040	1107	527	536	417	458	395	484	592
Zfand2b	335	344	248	266	325	410	870	421	263	314	220	235	230	269	295
Zfand3	1082	1397	993	1192	1587	1346	5353	1112	1102	1162	1080	1237	992	1448	1427
Zfand4	47	71	37	37	45	58	237	53	51	32	39	78	36	76	49
Zfand5	1601	1683	1219	1698	1650	1596	5398	1485	1402	1514	1348	1605	1169	1656	1777
Zfand6	1909	1820	1334	1802	1569	1663	4824	1465	1747	1702	1396	1529	1293	1457	1710
Zfas1	696	736	382	491	382	472	1290	403	401	394	287	382	304	333	340
Zfat	125	134	114	151	221	172	584	164	141	136	99	138	135	232	179
Zfc3h1	1243	1160	940	1227	1662	1691	3997	1526	1532	1263	1110	1563	1219	1652	1437
