	GSM4253927	GSM4253928	GSM4253929	GSM4253930	GSM4253931	GSM4253932	GSM4253933	GSM4253934	GSM4253935	GSM4253936	GSM4253937	GSM4253938	GSM4253939	GSM4253940	GSM4253941	GSM4253942	GSM4253943	GSM4253944
TRIM24	88	80	43	66	107	194	149	171	98	141	51	54	23	122	96	179	105	136
TRIM25	115	244	146	110	129	261	214	140	239	221	97	115	139	164	220	215	252	74
TRIM26	85	157	102	145	46	88	64	196	78	100	139	71	126	21	76	119	104	110
TRIM26BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM27	128	124	85	58	51	43	92	91	60	96	41	80	79	106	102	50	118	76
TRIM28	177	169	115	192	129	303	261	205	205	198	135	141	220	165	230	287	178	179
TRIM29	1729	444	1462	482	103	117	89	1972	442	1609	331	786	421	223	116	300	1438	153
TRIM3	48	13	11	0	7	0	13	30	0	21	24	7	1	10	6	1	28	0
TRIM31	348	25	171	60	25	39	12	105	50	107	17	69	7	23	50	27	141	53
TRIM31-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TRIM32	36	11	20	9	40	30	24	42	38	46	14	34	11	14	42	37	8	24
TRIM33	159	45	105	111	95	131	129	166	137	141	47	115	183	138	115	155	60	70
TRIM34	17	5	2	21	6	1	12	7	12	1	0	21	15	52	12	0	43	20
TRIM35	3	75	33	29	11	0	21	81	64	32	12	44	14	60	19	32	1	66
TRIM36	14	11	0	12	12	2	16	0	0	0	11	11	12	17	12	1	11	10
TRIM36-IT1	0	0	1	7	6	0	12	0	9	6	4	3	0	4	4	6	0	4
TRIM37	49	25	53	68	28	37	51	45	4	69	9	18	28	28	51	33	18	43
TRIM38	83	148	103	73	26	62	57	14	23	52	63	54	53	19	39	35	38	47
TRIM39	38	46	5	22	9	20	5	69	8	3	33	20	30	19	6	28	18	0
TRIM39-RPP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM4	124	68	74	113	78	94	26	69	117	84	117	73	58	88	79	121	97	58
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM41	66	55	87	113	102	91	45	130	73	79	80	79	73	71	105	50	72	54
TRIM42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM43B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM43CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM44	229	208	168	188	180	230	197	256	163	221	186	135	157	172	216	197	151	127
TRIM45	0	0	0	0	0	8	0	0	0	0	1	0	0	7	11	43	1	0
TRIM46	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
TRIM47	16	46	31	10	32	75	23	50	59	85	19	36	27	56	62	15	37	5
TRIM48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM49B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM49C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM49D1	0	0	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
TRIM49D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM5	172	184	81	90	140	100	132	113	117	103	92	68	110	108	106	53	107	46
TRIM50	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51DP	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51EP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51FP	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
TRIM51G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM51JP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM52	3	0	0	14	15	30	16	24	0	4	5	3	35	37	15	17	6	2
TRIM52-AS1	6	0	0	21	2	2	2	0	0	0	1	7	10	26	0	7	0	0
TRIM53AP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM53BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM53CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM54	0	12	0	0	9	1	0	23	0	0	8	0	0	6	0	3	0	7
TRIM55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM56	320	292	239	264	87	107	172	229	276	317	142	224	186	174	245	135	232	181
TRIM58	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM59	42	5	6	27	54	13	101	7	74	1	55	2	4	29	47	4	19	0
TRIM6	35	36	0	0	0	0	0	0	0	13	0	4	0	16	5	0	30	0
TRIM6-TRIM34	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0
TRIM60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P10Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P11Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P14	0	2	0	0	0	0	4	0	0	0	13	0	0	0	0	9	0	0
TRIM60P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P3Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P5Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P8Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM60P9Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM61	0	7	2	0	0	18	0	0	0	4	2	18	16	0	2	1	0	0
TRIM62	4	0	10	22	14	6	13	0	13	0	0	6	34	36	2	3	16	4
TRIM63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64DP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64EP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64FP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM65	46	50	44	8	53	27	29	3	36	0	22	9	12	55	14	31	20	36
TRIM66	27	44	23	55	2	12	26	65	61	6	23	23	21	30	16	52	14	11
TRIM67	0	0	0	0	0	0	1	0	0	0	39	0	0	0	0	0	0	0
TRIM67-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM68	53	26	41	12	25	6	13	3	7	38	1	15	6	13	7	5	50	1
TRIM69	38	38	36	40	6	33	80	40	39	76	22	43	52	51	23	28	37	8
TRIM7	9	8	18	0	15	15	34	0	7	0	0	15	6	0	5	13	4	17
TRIM7-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
TRIM7-AS2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0
TRIM71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM72	0	0	0	3	1	1	0	0	1	6	9	1	1	6	2	1	0	1
TRIM73	0	5	0	5	0	3	0	12	0	0	13	1	18	2	0	0	0	0
TRIM74	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRIM75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM77BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM8	162	172	107	70	72	122	75	102	163	266	36	140	203	92	107	177	154	155
TRIM8-DT	2	21	8	12	0	0	5	17	7	17	39	8	19	2	0	14	5	12
TRIM80P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM9	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	0	0	0
TRIML1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIML2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
TRIO	163	154	250	134	145	169	102	223	79	138	86	104	133	151	101	201	178	114
TRIOBP	621	200	313	219	215	193	192	334	184	400	185	142	186	140	141	111	195	122
TRIP10	306	311	367	171	180	209	68	195	220	304	327	201	207	180	130	107	198	156
TRIP11	259	196	160	149	138	186	250	148	221	169	128	84	73	186	211	174	312	185
TRIP12	463	434	568	340	237	436	412	509	372	380	383	367	286	408	471	418	450	340
TRIP13	0	0	0	0	19	12	32	0	33	0	0	0	0	41	19	4	0	4
TRIP4	81	31	102	39	28	10	38	126	29	41	58	68	88	48	14	11	70	12
TRIP6	50	34	12	31	38	7	28	42	52	76	27	15	21	25	18	19	40	5
TRIQK	195	254	152	143	112	159	114	113	259	137	74	123	169	86	134	129	154	187
TRIR	144	115	44	71	72	87	88	85	92	173	52	93	77	107	61	151	101	129
TRIT1	16	31	11	33	29	32	24	35	15	0	59	27	34	48	47	29	29	10
TRMO	7	3	12	32	27	12	25	6	40	8	0	14	4	5	23	31	20	2
TRMT1	19	22	0	11	30	23	13	17	2	25	4	5	16	18	19	30	2	7
TRMT10A	41	30	49	14	19	33	16	23	1	24	42	21	35	20	15	14	50	5
TRMT10B	11	10	34	0	0	0	29	2	33	31	0	0	0	1	10	21	0	26
TRMT10BP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT10C	48	28	26	2	55	33	28	37	74	31	52	13	40	33	25	80	23	7
TRMT11	25	35	20	16	10	6	10	53	60	24	0	23	32	14	12	29	26	0
TRMT112	83	56	51	17	47	108	84	39	45	61	38	28	70	36	68	46	38	48
TRMT112P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT112P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT112P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT112P4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT112P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT112P6	0	0	0	0	0	0	2	0	0	0	13	0	0	4	0	0	0	0
TRMT112P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT12	4	16	1	11	0	1	19	28	13	20	34	39	10	1	3	21	0	16
TRMT13	20	25	15	43	48	21	73	0	0	24	17	34	38	23	31	19	33	25
TRMT1L	8	68	33	68	44	32	36	30	25	21	63	45	34	80	93	87	87	49
TRMT1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT2A	29	19	22	28	2	50	31	9	18	22	59	13	11	0	14	14	13	7
TRMT2B	70	58	22	30	11	22	19	36	46	34	3	38	44	43	33	43	34	13
TRMT2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT44	0	23	0	0	0	2	14	29	0	13	0	9	32	15	0	8	0	6
TRMT5	35	4	4	29	25	23	8	14	27	0	8	25	9	9	29	15	2	6
TRMT6	50	41	20	10	29	4	44	23	37	5	17	4	7	4	20	24	33	12
TRMT61A	0	1	18	0	4	0	0	16	0	13	11	7	0	16	12	6	8	0
TRMT61A-DT	0	0	0	0	6	0	0	0	0	21	0	16	1	0	0	0	29	21
TRMT61B	23	0	9	11	0	0	4	16	20	8	0	16	0	13	0	0	16	0
TRMT9B	22	18	28	4	4	9	19	39	9	23	0	18	17	1	15	22	22	0
TRMU	0	7	19	22	44	36	44	39	31	5	25	9	27	59	37	14	29	34
TRNAU1AP	7	36	11	21	13	54	12	1	0	3	2	36	10	9	17	6	37	18
TRNP1	263	183	279	143	207	299	256	450	246	331	103	255	175	278	142	290	485	146
TRNT1	104	61	31	30	12	26	92	27	6	64	0	53	52	53	17	57	22	13
TRO	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
TROAP	0	19	0	3	25	0	23	0	25	0	0	0	7	29	17	40	0	0
TROAP-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
TRPC1	1	25	29	0	9	0	14	0	32	0	0	4	10	24	30	47	16	2
TRPC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC3	1217	735	764	718	874	978	819	679	1139	1087	1426	1028	933	1112	1038	996	959	992
TRPC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC4AP	143	99	158	94	74	97	75	135	90	176	40	113	105	102	126	243	234	98
TRPC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC5OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6	0	0	0	4	0	0	0	14	0	0	0	0	4	1	0	0	0	9
TRPC6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC6P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC7-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPC7-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM2-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
TRPM4	130	39	164	67	45	57	28	147	102	108	84	105	113	35	73	43	188	73
TRPM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPM6	0	1	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
TRPM7	126	110	96	126	95	142	107	96	48	106	49	83	101	155	119	145	90	60
TRPM8	0	0	0	0	0	0	14	0	8	0	0	0	0	0	0	1	0	0
TRPS1	53	30	38	64	18	31	26	14	38	26	15	26	22	33	10	36	36	55
TRPT1	0	7	4	4	33	12	18	3	7	17	10	14	14	0	7	13	47	0
TRPV1	0	0	4	0	0	33	4	7	0	13	0	1	0	4	9	5	4	0
TRPV2	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
TRPV3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TRPV4	0	19	0	0	12	44	24	0	25	0	0	0	29	0	13	6	5	0
TRPV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPV6	32	34	63	16	34	15	3	96	41	21	0	6	15	32	17	20	66	6
TRRAP	67	84	113	83	114	74	183	133	38	59	49	18	111	136	90	142	63	66
TRUB1	82	78	60	28	89	55	46	21	60	31	24	21	75	132	59	33	46	82
TRUB2	12	18	31	64	14	25	92	48	80	30	20	15	34	7	37	62	4	4
TSACC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
TSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSBP1-AS1	2	0	9	0	0	0	0	0	0	64	0	0	0	2	0	3	0	0
TSC1	102	71	59	44	66	46	44	101	59	39	12	18	51	44	61	86	75	23
TSC2	193	114	129	45	74	74	109	138	76	98	120	67	72	17	58	101	173	21
TSC22D1	632	593	412	435	588	529	329	358	572	385	446	177	722	529	697	600	272	295
TSC22D1-AS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TSC22D2	153	64	110	105	53	45	47	69	28	95	44	77	58	49	56	49	105	53
TSC22D3	360	318	168	34	77	44	18	132	100	237	356	59	85	2	28	17	103	47
TSC22D4	66	84	94	46	28	53	38	34	71	33	68	20	72	41	18	64	45	54
TSEN15	71	50	13	51	40	48	57	18	78	19	14	22	14	34	25	52	31	10
TSEN15P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSEN15P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSEN15P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSEN2	0	12	0	47	38	24	1	0	6	19	26	0	25	14	35	26	34	11
TSEN2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSEN34	40	34	37	31	92	40	32	46	16	44	24	34	80	29	16	97	47	1
TSEN54	46	9	43	21	33	57	9	12	26	29	0	51	38	19	18	27	44	40
TSFM	5	21	5	4	26	83	44	0	6	30	0	0	22	2	26	100	8	0
TSG101	99	156	75	89	115	79	64	136	100	104	18	117	115	96	47	131	150	31
TSGA10	18	0	11	0	0	0	13	1	0	0	10	8	0	10	0	0	1	0
TSGA10IP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSGA13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TSHB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
TSHZ1	67	57	12	38	31	33	33	37	85	25	129	33	30	11	12	68	44	30
TSHZ2	119	49	38	48	24	53	17	51	81	64	26	31	75	62	81	36	80	46
TSHZ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSHZ3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSIX	218	144	195	124	58	160	238	99	83	161	83	127	208	216	152	149	178	107
TSKS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSKU	92	77	88	48	17	91	35	21	79	112	36	64	79	26	66	56	102	26
TSKU-AS1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
TSLP	0	17	15	24	0	0	0	0	0	11	0	11	0	0	11	0	27	12
TSN	152	135	96	146	112	164	158	197	98	65	4	139	114	234	114	107	187	95
TSNARE1	10	0	0	7	14	0	7	12	0	0	0	9	0	0	1	6	0	0
TSNAX	57	63	105	124	79	80	26	99	42	48	27	63	63	133	82	49	141	85
TSNAX-DISC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSNAXIP1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
TSPAN1	721	328	361	124	230	208	109	660	192	694	355	328	213	76	100	226	892	116
TSPAN10	10	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0
TSPAN11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN12	17	10	33	33	22	34	65	60	10	12	14	7	4	4	13	15	20	4
TSPAN13	291	306	149	131	179	256	285	271	143	249	184	159	242	218	239	263	367	209
TSPAN14	293	330	231	217	279	293	248	251	317	315	316	255	517	436	456	398	394	294
TSPAN14-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN15	194	150	240	103	28	110	127	264	97	293	60	149	138	127	145	131	190	36
TSPAN16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN17	40	31	40	40	38	87	18	66	113	54	15	45	11	31	24	30	106	26
TSPAN18	0	0	0	0	0	0	0	4	0	0	0	11	0	0	0	0	12	0
TSPAN18-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN2	0	0	0	0	11	8	0	0	16	28	0	0	28	0	0	0	0	0
TSPAN3	1587	811	919	421	291	452	498	1002	615	1231	470	857	432	372	510	578	1384	313
TSPAN31	102	22	33	44	81	50	16	48	82	43	95	63	50	7	27	22	44	141
TSPAN32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN33	0	2	12	1	5	0	5	9	9	0	28	0	3	0	0	0	1	0
TSPAN4	26	28	13	8	0	0	9	23	24	16	8	0	5	4	0	3	0	0
TSPAN5	173	88	100	40	34	87	18	96	90	141	26	125	119	77	62	77	145	71
TSPAN5-DT	0	0	0	19	0	0	0	0	0	9	0	7	0	6	0	0	0	0
TSPAN6	73	153	74	25	30	122	65	93	99	104	17	24	36	79	86	51	105	64
TSPAN7	0	11	0	0	0	6	11	0	0	0	0	0	0	0	0	10	0	0
TSPAN8	738	709	471	305	349	354	344	979	534	817	432	313	457	436	429	594	1220	413
TSPAN9	70	79	25	8	16	14	0	52	15	28	30	16	60	29	2	20	39	36
TSPAN9-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPEAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPEAR-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPEAR-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPO	172	138	151	52	101	64	101	160	135	227	94	89	159	67	53	149	149	113
TSPO2	0	0	0	0	3	0	0	0	0	0	0	0	5	0	9	0	0	0
TSPOAP1	5	0	5	7	0	6	0	6	0	5	0	0	0	24	0	0	0	1
TSPOAP1-AS1	0	4	0	11	17	18	3	10	43	20	0	7	12	79	40	32	0	5
TSPY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY11P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY13P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY14P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY15P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY16P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY18P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY19P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY20P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY21P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY22P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY23P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY24P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY25P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY26P	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
TSPY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPY9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPYL1	260	176	187	215	179	103	258	320	223	237	211	121	199	181	177	308	192	217
TSPYL2	73	57	52	38	40	26	10	41	50	41	75	30	21	14	10	5	19	5
TSPYL4	28	8	25	19	0	28	23	74	25	26	44	20	36	54	9	42	19	10
TSPYL5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TSPYL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSR1	34	58	36	163	158	110	140	116	94	127	61	34	105	134	113	63	65	61
TSR2	97	108	78	138	95	78	66	66	78	139	41	24	74	45	87	99	73	95
TSR3	23	64	23	28	11	36	34	55	8	24	6	6	24	20	10	27	72	1
TSSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TSSC4	20	4	34	0	0	13	27	10	0	41	9	8	2	34	0	3	30	19
TSSK1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSSK1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSSK2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSSK3	16	0	0	0	2	0	2	0	0	0	0	0	0	0	11	17	0	0
TSSK4	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0
TSSK5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSSK6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
TST	56	137	82	53	68	135	60	80	114	91	78	99	51	98	87	100	145	71
TSTD1	2	14	14	25	25	36	24	21	44	10	0	9	38	7	27	8	39	0
TSTD2	46	11	1	46	12	5	50	78	0	0	12	41	36	9	1	31	53	25
TSTD3	2	13	23	0	0	0	15	0	13	19	10	11	1	18	1	24	18	0
TTBK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTBK2	78	34	23	10	37	22	27	25	42	12	24	27	32	29	22	12	15	18
TTBK2-AS1	0	5	8	7	0	3	13	2	0	5	15	0	12	0	0	26	0	6
TTC1	17	40	103	128	56	70	79	64	149	62	84	62	159	105	59	140	115	107
TTC12	6	8	14	12	0	28	30	16	13	1	0	16	44	13	11	19	8	2
TTC12-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC13	79	98	93	27	17	35	30	21	18	8	11	22	40	61	65	56	17	54
TTC14	75	32	47	56	32	87	29	50	64	62	68	91	59	28	35	27	52	64
TTC14-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
